,index,Released,English title,TMDB_id
1234,9,1998-01-30,Deep Rising,9457
1235,10,1998-01-30,Desperate Measures,9458
1236,11,1998-01-30,Great Expectations,9410
1237,12,1998-01-30,Zero Effect,16148
1238,13,1998-01-31,Gia,14533
1239,16,1998-02-06,The Replacement Killers,11702
1240,18,1998-02-13,Sphere,10153
1241,19,1998-02-13,The Wedding Singer,11003
1242,20,1998-02-20,Dangerous Beauty,8583
1243,22,1998-02-20,Palmetto,30949
1244,23,1998-02-20,Senseless,12538
1245,25,1998-02-27,Caught Up,88863
1246,26,1998-02-27,Dark City,2666
1247,28,1998-02-27,Kissing a Fool,15513
1248,29,1998-02-27,Krippendorf's Tribe,31220
1249,30,1998-02-27,The Real Blonde,29825
1250,31,1998-02-28,The Pentagon Wars,14439
1251,32,1998-03-06,The Big Lebowski,115
1252,33,1998-03-06,Hush,17941
1253,34,1998-03-06,Twilight,26269
1254,35,1998-03-06,U.S. Marshals,11808
1255,36,1998-03-13,Chairman of the Board,31535
1256,39,1998-03-20,"Niagara, Niagara",53092
1257,40,1998-03-20,Primary Colors,9440
1258,41,1998-03-20,Wild Things,617
1259,42,1998-03-20,Wide Awake,32911
1260,43,1998-03-21,Always Outnumbered,26622
1261,46,1998-03-27,Meet the Deedles,40688
1262,49,1998-03-27,Ride,66894
1263,0,1998-04-03,Barney's Great Adventure,17644
1264,1,1998-04-03,Lost in Space,2157
1265,2,1998-04-03,Mercury Rising,8838
1266,4,1998-04-08,The Players Club,19848
1267,7,1998-04-10,City of Angels,795
1268,8,1998-04-10,My Giant,47881
1269,10,1998-04-10,Species II,10216
1270,12,1998-04-17,Homegrown,17133
1271,13,1998-04-17,Major League: Back to the Minors,9771
1272,15,1998-04-17,The Object of My Affection,17127
1273,16,1998-04-17,Paulie,36568
1274,17,1998-04-17,Sour Grapes,24560
1275,18,1998-04-17,Suicide Kings,10668
1276,20,1998-04-24,The Big Hit,9448
1277,21,1998-04-24,Music from Another Room,39424
1278,23,1998-04-24,Tarzan and the Lost City,38618
1279,26,1998-05-01,Black Dog,18316
1280,27,1998-05-01,"Dancer, Texas Pop. 81",78373
1281,28,1998-05-01,He Got Game,9469
1282,29,1998-05-01,Les Misérables,4415
1283,30,1998-05-08,Deep Impact,8656
1284,31,1998-05-08,Woo,58680
1285,32,1998-05-15,Bulworth,9452
1286,35,1998-05-15,Quest for Camelot,18937
1287,36,1998-05-19,The Brave Little Toaster Goes to Mars,20377
1288,37,1998-05-20,Godzilla,929
1289,39,1998-05-22,The Opposite of Sex,9844
1290,40,1998-05-27,I Got the Hook-Up,40505
1291,41,1998-05-29,Almost Heroes,14342
1292,42,1998-05-29,Hope Floats,9715
1293,44,1998-05-30,A Bright Shining Lie,13923
1294,45,1998-05-31,Thanks of a Grateful Nation,72238
1295,47,1998-06-05,Mr. Jealousy,53765
1296,48,1998-06-05,A Perfect Murder,1965
1297,50,1998-06-12,Can't Hardly Wait,15037
1298,51,1998-06-12,Cousin Bette,50043
1299,52,1998-06-12,Dirty Work,14577
1300,53,1998-06-12,High Art,37636
1301,54,1998-06-12,The Land Girls,17044
1302,57,1998-06-12,"Six Days, Seven Nights",6068
1303,60,1998-06-19,Henry Fool,37410
1304,62,1998-06-19,The X-Files,846
1305,65,1998-06-26,Dr. Dolittle,3050
1306,66,1998-06-26,Out of Sight,1389
1307,68,1998-06-27,When Trumpets Fade,13935
1308,0,1998-07-01,Armageddon,95
1309,2,1998-07-10,Lethal Weapon 4,944
1310,4,1998-07-10,Madeline,35680
1311,5,1998-07-10,Pi,473
1312,6,1998-07-10,Small Soldiers,11551
1313,7,1998-07-14,Dennis the Menace Strikes Again,45242
1314,8,1998-07-15,There's Something About Mary,544
1315,14,1998-07-24,Billy's Hollywood Screen Kiss,17539
1316,15,1998-07-24,Disturbing Behavior,9424
1317,17,1998-07-24,Mafia!,9835
1318,18,1998-07-24,Saving Private Ryan,857
1319,20,1998-07-25,Poodle Springs,1848
1320,21,1998-07-29,The Negotiator,9631
1321,24,1998-07-31,Ever After,9454
1322,25,1998-07-31,Full Tilt Boogie,36606
1323,26,1998-07-31,The Governess,96196
1324,28,1998-08-05,Halloween H20: 20 Years Later,11675
1325,29,1998-08-07,Snake Eyes,8688
1326,30,1998-08-14,Air Bud: Golden Receiver,21661
1327,32,1998-08-14,How Stella Got Her Groove Back,33644
1328,34,1998-08-14,Slums of Beverly Hills,14662
1329,36,1998-08-21,Blade,36647
1330,37,1998-08-21,Dance with Me,17915
1331,38,1998-08-21,Dead Man on Campus,14557
1332,39,1998-08-21,Next Stop Wonderland,41469
1333,42,1998-08-22,The Rat Pack,25163
1334,44,1998-08-28,54,3682
1335,45,1998-08-28,Why Do Fools Fall in Love,46702
1336,46,1998-09-04,Knock Off,37498
1337,48,1998-09-11,Rounders,10220
1338,49,1998-09-11,Simon Birch,22796
1339,50,1998-09-11,Without Limits,22256
1340,51,1998-09-16,Permanent Midnight,22318
1341,52,1998-09-18,Chicago Cab,116008
1342,53,1998-09-18,One True Thing,53113
1343,54,1998-09-18,A Soldier's Daughter Never Cries,72987
1344,55,1998-09-18,Rush Hour,2109
1345,58,1998-09-22,Scooby-Doo on Zombie Island,13151
1346,59,1998-09-25,Clay Pigeons,26618
1347,60,1998-09-25,Monument Ave.,21132
1348,61,1998-09-25,Pecker,11855
1349,62,1998-09-25,Ronin,8195
1350,63,1998-09-25,Urban Legend,9877
1351,0,1998-10-02,Antz,8916
1352,1,1998-10-02,The Impostors,28134
1353,3,1998-10-02,Strangeland,27791
1354,4,1998-10-02,What Dreams May Come,12159
1355,5,1998-10-04,Shot Through the Heart,23217
1356,9,1998-10-09,One Tough Cop,134368
1357,11,1998-10-13,Butter,141030
1358,13,1998-10-16,Beloved,39437
1359,14,1998-10-16,Bride of Chucky,11932
1360,16,1998-10-16,Practical Magic,6435
1361,17,1998-10-23,Apt Pupil,9445
1362,20,1998-10-23,Soldier,9425
1363,24,1998-10-30,Living Out Loud,46889
1364,25,1998-10-30,Vampires,9945
1365,27,1998-11-04,Belly,12888
1366,31,1998-11-06,The Siege,9882
1367,33,1998-11-06,The Waterboy,10663
1368,35,1998-11-13,I Still Know What You Did Last Summer,3600
1369,36,1998-11-13,I'll Be Home for Christmas,17037
1370,38,1998-11-17,An All Dogs Christmas Carol,51985
1371,40,1998-11-20,Enemy of the State,9798
1372,41,1998-11-20,The Rugrats Movie,14444
1373,44,1998-11-21,Winchell,233146
1374,45,1998-11-25,A Bug's Life,9487
1375,46,1998-11-25,Babe: Pig in the City,9447
1376,47,1998-11-25,Home Fries,12257
1377,48,1998-11-25,Ringmaster,37536
1378,51,1998-12-04,Psycho,11252
1379,53,1998-12-11,Shakespeare in Love,1934
1380,54,1998-12-11,A Simple Plan,10223
1381,55,1998-12-11,Star Trek: Insurrection,200
1382,59,1998-12-18,You've Got Mail,9489
1383,60,1998-12-22,The Secret of NIMH 2: Timmy to the Rescue,20756
1384,62,1998-12-23,The Thin Red Line,8741
1385,63,1998-12-25,A Civil Action,9422
1386,64,1998-12-25,Down in the Delta,125582
1387,65,1998-12-25,The Faculty,9276
1388,66,1998-12-25,Hurlyburly,24525
1389,67,1998-12-25,Mighty Joe Young,9822
1390,68,1998-12-25,Patch Adams,10312
1391,69,1998-12-25,Stepmom,9441
1392,71,1998-12-30,Another Day in Paradise,36136
1393,72,1998-12-30,Hilary and Jackie,46992
1394,73,1998-12-30,The Hi-Lo Country,1363
1395,0,1999-01-12,"Our Friend, Martin",185759
1396,1,1999-01-15,At First Sight,15556
1397,2,1999-01-15,In Dreams,28902
1398,3,1999-01-15,Varsity Blues,14709
1399,5,1999-01-22,Gloria,45712
1400,6,1999-01-29,The 24 Hour Woman,125548
1401,7,1999-01-29,She's All That,10314
1402,8,1999-02-05,Payback,2112
1403,9,1999-02-05,Simply Irresistible,16172
1404,10,1999-02-12,Blast from the Past,11622
1405,15,1999-02-19,October Sky,13466
1406,16,1999-02-19,Office Space,1542
1407,18,1999-02-26,200 Cigarettes,15256
1408,19,1999-02-26,8mm,8224
1409,20,1999-02-26,The Breaks,15031
1410,22,1999-02-26,The Other Sister,18417
1411,23,1999-02-27,Lansky,76739
1412,24,1999-03-05,Analyze This,9535
1413,25,1999-03-05,Cruel Intentions,796
1414,27,1999-03-12,Baby Geniuses,22345
1415,28,1999-03-12,The Corruptor,9455
1416,29,1999-03-12,The Deep End of the Ocean,30943
1417,30,1999-03-12,The Rage: Carrie 2,7341
1418,33,1999-03-19,The King and I,47288
1419,35,1999-03-19,True Crime,10354
1420,36,1999-03-20,Earthly Possessions,97964
1421,37,1999-03-26,Doug's 1st Movie,16508
1422,38,1999-03-26,EDtv,11374
1423,39,1999-03-26,The Mod Squad,16379
1424,41,1999-03-31,The Matrix,603
1425,1,1999-04-02,The Out-of-Towners,8970
1426,3,1999-04-09,Foolish,27455
1427,4,1999-04-09,Go,9430
1428,5,1999-04-09,Never Been Kissed,11355
1429,6,1999-04-16,All About My Mother,99
1430,7,1999-04-16,Friends & Lovers,114719
1431,8,1999-04-16,Goodbye Lover,49981
1432,10,1999-04-16,Life,6522
1433,12,1999-04-17,The Jack Bull,16331
1434,13,1999-04-23,Election,9451
1435,15,1999-04-23,Lost & Found,39964
1436,16,1999-04-23,Pushing Tin,12596
1437,18,1999-04-30,Idle Hands,6552
1438,20,1999-05-12,Trippin',53862
1439,21,1999-05-14,A Midsummer Night's Dream,10210
1440,23,1999-05-15,Rocky Marciano,41288
1441,24,1999-05-19,Star Wars: Episode I – The Phantom Menace,1893
1442,25,1999-05-21,The Love Letter,31342
1443,26,1999-05-22,A Lesson Before Dying,50299
1444,31,1999-05-29,Inherit the Wind,103648
1445,32,1999-06-04,Buena Vista Social Club,11779
1446,33,1999-06-04,Instinct,12117
1447,34,1999-06-04,Limbo,62676
1448,37,1999-06-18,The General's Daughter,2275
1449,40,1999-06-18,Tarzan,37135
1450,41,1999-06-25,Big Daddy,9032
1451,43,1999-06-30,"South Park: Bigger, Longer & Uncut",9473
1452,44,1999-06-30,Wild Wild West,8487
1453,0,1999-07-02,Summer of Sam,10279
1454,1,1999-07-03,Vendetta,105462
1455,2,1999-07-09,American Pie,2105
1456,5,1999-07-14,The Blair Witch Project,2667
1457,6,1999-07-14,Muppets from Space,10208
1458,7,1999-07-16,Eyes Wide Shut,345
1459,9,1999-07-16,The Wood,16158
1460,10,1999-07-23,Drop Dead Gorgeous,10490
1461,11,1999-07-23,The Haunting,11618
1462,12,1999-07-23,Inspector Gadget,332
1463,13,1999-07-23,Trick,1812
1464,14,1999-07-28,Deep Blue Sea,8914
1465,15,1999-07-30,Runaway Bride,4806
1466,16,1999-07-30,Twin Falls Idaho,33430
1467,17,1999-08-04,Dick,16406
1468,20,1999-08-06,The Iron Giant,10386
1469,21,1999-08-06,Mystery Men,9824
1470,22,1999-08-06,The Sixth Sense,745
1471,23,1999-08-06,The Thomas Crown Affair,913
1472,25,1999-08-13,Brokedown Palace,17707
1473,26,1999-08-13,Detroit Rock City,9781
1474,30,1999-08-21,Introducing Dorothy Dandridge,54982
1475,31,1999-08-25,In Too Deep,22314
1476,33,1999-08-27,The Astronaut's Wife,2900
1477,35,1999-08-27,Dudley Do-Right,17709
1478,38,1999-09-01,Chill Factor,2162
1479,39,1999-09-01,Outside Providence,14578
1480,41,1999-09-10,Love Stinks,15122
1481,43,1999-09-10,Stir of Echoes,11601
1482,44,1999-09-17,Blue Streak,11001
1483,46,1999-09-17,For Love of the Game,10390
1484,47,1999-09-24,Double Jeopardy,10398
1485,51,1999-09-24,Mumford,24071
1486,52,1999-09-28,Alvin and the Chipmunks Meet Frankenstein,3126
1487,0,1999-10-01,The Adventures of Elmo in Grouchland,16112
1488,2,1999-10-01,Drive Me Crazy,14429
1489,3,1999-10-01,"Mystery, Alaska",15198
1490,5,1999-10-05,Scooby-Doo! and the Witch's Ghost,17681
1491,6,1999-10-08,The Limey,10388
1492,7,1999-10-08,Random Hearts,12618
1493,8,1999-10-08,Superstar,13824
1494,9,1999-10-15,Fight Club,550
1495,10,1999-10-15,The Omega Code,29064
1496,12,1999-10-15,The Straight Story,404
1497,13,1999-10-16,Excellent Cadavers,19189
1498,14,1999-10-19,The Nuttiest Nutcracker,212088
1499,15,1999-10-22,Bats,10496
1500,16,1999-10-22,The Best Man,16162
1501,19,1999-10-22,Bringing Out the Dead,8649
1502,20,1999-10-22,Crazy in Alabama,31306
1503,21,1999-10-22,Molly,44857
1504,22,1999-10-22,Three to Tango,10563
1505,23,1999-10-29,Being John Malkovich,492
1506,24,1999-10-29,House on Haunted Hill,11377
1507,26,1999-10-29,Music of the Heart,26149
1508,28,1999-10-29,The Suburbans,46286
1509,29,1999-11-05,American Movie,14242
1510,30,1999-11-05,The Bachelor,2020
1511,37,1999-11-12,Anywhere but Here,21349
1512,38,1999-11-12,Dogma,1832
1513,41,1999-11-17,Liberty Heights,27141
1514,42,1999-11-19,Sleepy Hollow,2668
1515,45,1999-11-24,End of Days,9946
1516,48,1999-11-24,Ride with the Devil,22267
1517,50,1999-11-24,Tumbleweeds,55123
1518,55,1999-12-03,Sweet and Lowdown,9684
1519,57,1999-12-10,Cradle Will Rock,32274
1520,58,1999-12-10,Deuce Bigalow: Male Gigolo,10402
1521,59,1999-12-10,The Green Mile,497
1522,60,1999-12-10,Miss Julie,125520
1523,61,1999-12-11,Witness Protection,98431
1524,62,1999-12-15,Topsy-Turvy,46435
1525,64,1999-12-17,Bicentennial Man,2277
1526,67,1999-12-17,Stuart Little,10137
1527,68,1999-12-21,"Girl, Interrupted",3558
1528,70,1999-12-22,Any Given Sunday,9563
1529,71,1999-12-22,Man on the Moon,1850
1530,72,1999-12-22,Snow Falling on Cedars,10219
1531,74,1999-12-25,Angela's Ashes,10397
1532,75,1999-12-25,Galaxy Quest,926
1533,76,1999-12-25,The Talented Mr. Ripley,1213
1534,77,1999-12-25,Titus,12524
