,index,Released,English title,TMDB_id
627,32,2018-05-25,In Darkness,417643
628,33,2018-05-25,Future World,411135
629,34,2018-06-01,Action Point,454283
630,37,2018-06-01,American Animals,489931
631,38,2018-06-01,Social Animals,506407
632,43,2018-06-13,Superfly,500475
633,48,2018-06-22,Boundaries,447682
634,49,2018-06-22,Damsel,414018
635,50,2018-06-28,The Domestics,426814
636,52,2018-06-29,Leave No Trace,443463
637,0,2018-07-03,Who's Watching Oliver,448561
638,1,2018-07-04,The First Purge,442249
639,3,2018-07-06,Sorry to Bother You,424781
640,9,2018-07-13,Shock and Awe,476335
641,12,2018-07-20,Blindspotting,489930
642,15,2018-07-27,Teen Titans Go! To the Movies,474395
643,17,2018-07-27,Puzzle,492998
644,23,2018-08-03,Never Goin' Back,490005
645,25,2018-08-10,The Meg,523931
646,27,2018-08-10,Slender Man,439015
647,29,2018-08-10,Elizabeth Harvest,457041
648,30,2018-08-15,Crazy Rich Asians,455207
649,31,2018-08-17,Alpha,399360
650,39,2018-08-24,Searching,489999
651,42,2018-08-29,Operation Finale,493551
652,43,2018-08-31,Kin,545963
653,45,2018-08-31,Reprisal,531593
654,49,2018-09-14,White Boy Rick,438808
655,52,2018-09-14,Lizzie,460071
656,53,2018-09-14,Unbroken: Path to Redemption,506680
657,56,2018-09-21,Life Itself,446696
658,58,2018-09-21,Assassination Nation,446101
659,60,2018-09-21,Colette,454652
660,2,2018-10-05,The Great Buster: A Celebration,539199
661,6,2018-10-12,Beautiful Boy,451915
662,7,2018-10-12,The Oath,520596
663,8,2018-10-12,Gosnell: The Trial of America's Biggest Serial Killer,537751
664,9,2018-10-12,After Everything,448557
665,11,2018-10-19,The Hate U Give,470044
666,12,2018-10-19,Can You Ever Forgive Me?,401847
667,13,2018-10-19,Mid90s,437586
668,15,2018-10-19,What They Had,451919
669,18,2018-10-26,Suspiria,361292
670,19,2018-10-26,Indivisible,514407
671,20,2018-10-26,Bullitt County,502791
672,26,2018-11-02,Bodied,431491
673,27,2018-11-06,The Front Runner,476764
674,31,2018-11-09,The Ballad of Buster Scruggs,537996
675,35,2018-11-16,Green Book,490132
676,36,2018-11-16,Instant Family,491418
677,38,2018-11-21,Creed II,480530
678,39,2018-11-21,Robin Hood,375588
679,41,2018-11-23,The Favourite,375262
680,44,2018-12-04,The Cabin,566556
681,45,2018-12-07,Mary Queen of Scots,457136
682,49,2018-12-14,The Mule,504172
683,50,2018-12-14,If Beale Street Could Talk,465914
684,52,2018-12-21,Aquaman,513736
685,54,2018-12-21,Welcome to Marwen,351044
686,56,2018-12-25,Holmes & Watson,426563
687,57,2018-12-25,Vice,429197
688,58,2018-12-25,On the Basis of Sex,339380
689,59,2018-12-25,Destroyer,471507
690,1,2019-01-04,Rust Creek,561362
691,2,2019-01-04,American Hangman,567738
692,6,2019-01-15,After Darkness,414777
693,8,2019-01-18,Close,460321
694,9,2019-01-18,The Standoff at Sparrow Creek,516630
695,10,2019-01-24,The Final Wish,554739
696,15,2019-02-01,Miss Bala,500852
697,16,2019-02-01,Velvet Buzzsaw,463684
698,18,2019-02-08,What Men Want,487297
699,22,2019-02-13,Isn't It Romantic,449563
700,23,2019-02-13,Happy Death Day 2U,512196
701,27,2019-03-01,Tyler Perry's A Madea Family Funeral,464504
702,29,2019-03-06,Triple Frontier,399361
703,31,2019-03-08,The Kid,492565
704,33,2019-03-15,Nancy Drew and the Hidden Staircase,519473
705,34,2019-03-15,Captive State,429471
706,37,2019-03-15,The Highwaymen,500682
707,38,2019-03-15,Red 11,536434
708,39,2019-03-15,Never Grow Old,498743
709,40,2019-03-19,Triple Threat,449985
710,43,2019-03-22,The Dirt,327331
711,2,2019-04-05,The Best of Enemies,458131
712,5,2019-04-05,The Haunting of Sharon Tate,503706
713,12,2019-04-12,Her Smell,520679
714,14,2019-04-17,Penguins,508802
715,19,2019-04-19,Someone Great,515248
716,20,2019-04-23,I Spit on Your Grave: Deja Vu,369196
717,22,2019-04-26,I Trapped the Devil,537476
718,26,2019-05-03,The Intruder,524247
719,29,2019-05-03,The Last Summer,502292
720,38,2019-05-17,The Souvenir,473019
721,39,2019-05-22,The Tomorrow Man,565391
722,42,2019-05-24,Booksmart,505600
723,47,2019-05-31,Ma,609840
724,51,2019-06-07,The Last Black Man in San Francisco,522039
725,52,2019-06-07,Changeland,575381
726,54,2019-06-14,Shaft,486131
727,57,2019-06-14,Plus One,508101
728,58,2019-06-14,Being Frank,502149
729,62,2019-06-26,Annabelle Comes Home,521029
730,64,2019-06-28,Ophelia,428836
731,5,2019-07-12,Point Blank,531503
732,6,2019-07-12,The Farewell,565310
733,9,2019-07-26,Once Upon a Time in Hollywood,626376
734,10,2019-07-26,Skin,542417
735,19,2019-08-09,The Peanut Butter Falcon,463257
736,20,2019-08-09,After the Wedding,527385
737,21,2019-08-09,Light of My Life,441183
738,25,2019-08-16,"Where'd You Go, Bernadette",405177
739,28,2019-08-21,Ready or Not,567609
740,30,2019-08-23,Brittany Runs a Marathon,529862
741,32,2019-08-23,Jacob's Ladder,456529
742,33,2019-08-23,Burn,508138
743,34,2019-08-30,Official Secrets,393624
744,35,2019-08-30,Don't Let Go,539651
745,37,2019-08-30,The Fanatic,509853
746,42,2019-09-08,The Obituary of Tunde Johnson,621742
747,45,2019-09-13,The Sound of Silence,565341
748,47,2019-09-13,Tall Girl,625450
749,51,2019-09-20,Bloodline,543917
750,53,2019-09-22,Fractured,568091
751,55,2019-09-27,The Laundromat,517909
752,56,2019-09-27,Judy,491283
753,2,2019-10-04,Dolemite Is My Name,528888
754,4,2019-10-04,Low Tide,493066
755,5,2019-10-04,Wrinkles the Clown,619262
756,9,2019-10-11,The King,504949
757,12,2019-10-11,El Camino: A Breaking Bad Movie,559969
758,15,2019-10-18,Jojo Rabbit,515001
759,16,2019-10-18,The Lighthouse,503919
760,18,2019-10-25,Black and Blue,578189
761,22,2019-10-25,The Gallows Act II,505060
762,25,2019-11-01,The Irishman,398978
763,26,2019-11-01,Harriet,506528
764,27,2019-11-01,Arctic Dogs,416153
765,31,2019-11-08,Playing with Fire,554241
766,32,2019-11-08,Let It Snow,295151
767,34,2019-11-08,Klaus,508965
768,36,2019-11-12,Lady and the Tramp,512895
769,37,2019-11-12,Noelle,454467
770,42,2019-11-15,Waves,533444
771,46,2019-11-22,Dark Waters,552178
772,47,2019-11-27,Knives Out,546554
773,48,2019-11-27,Queen & Slim,536743
774,49,2019-11-27,The Two Popes,551332
775,53,2019-12-06,Daniel Isn't Real,537788
776,54,2019-12-06,Trauma Center,641790
777,56,2019-12-13,Richard Jewell,292011
778,58,2019-12-13,6 Underground,509967
779,59,2019-12-13,Bombshell,525661
780,61,2019-12-13,Seberg,510298
781,65,2019-12-20,Togo,606856
782,67,2019-12-25,Little Women,331482
783,68,2019-12-25,1917,530915
784,69,2019-12-25,Just Mercy,522212
785,70,2019-12-27,Clemency,565307
