,index,Released,English title,TMDB_id
622,20,1985-11-08,Bring On the Night,24964
623,22,1985-11-08,Target,31600
624,23,1985-11-08,That Was Then... This Is Now,64945
625,24,1985-11-08,Transylvania 6-5000,25133
626,26,1985-11-15,Once Bitten,19064
627,27,1985-11-15,Rainbow Brite and the Star Stealer,47296
628,28,1985-11-22,Bad Medicine,78235
629,29,1985-11-22,Fever Pitch,139096
630,30,1985-11-22,King Solomon's Mines,9838
631,31,1985-11-22,One Magic Christmas,13380
632,33,1985-11-22,White Nights,16082
633,34,1985-11-24,Ewoks: The Battle for Endor,10372
634,37,1985-12-04,Young Sherlock Holmes,11904
635,38,1985-12-06,Fool for Love,71125
636,40,1985-12-06,Spies Like Us,9080
637,42,1985-12-13,Clue,15196
638,46,1985-12-18,The Color Purple,873
639,51,1985-12-25,Murphy's Romance,34322
640,52,1985-12-25,Revolution,12701
641,1,1986-01-10,Black Moon Rising,36349
642,2,1986-01-17,The Clan of the Cave Bear,13853
643,3,1986-01-17,Heathcliff: The Movie,193650
644,5,1986-01-17,Iron Eagle,11037
645,6,1986-01-17,The Longshot,169718
646,7,1986-01-17,Troll,33061
647,8,1986-01-24,My Chauffeur,39406
648,9,1986-01-31,The Best of Times,30653
649,10,1986-01-31,Down and Out in Beverly Hills,9941
650,11,1986-01-31,Power,46948
651,12,1986-01-31,Youngblood,17465
652,13,1986-02-07,F/X,9873
653,14,1986-02-07,Hannah and Her Sisters,5143
654,16,1986-02-14,The Delta Force,16113
655,17,1986-02-14,Knights of the City,105053
656,18,1986-02-14,Quicksilver,21332
657,19,1986-02-14,TerrorVision,24194
658,21,1986-02-14,Wildcats,29355
659,22,1986-02-19,Parting Glances,32446
660,26,1986-02-28,Pretty in Pink,11522
661,28,1986-02-28,Hollywood Vice Squad,103601
662,31,1986-03-07,Highlander,8009
663,32,1986-03-07,Nomads,26725
664,34,1986-03-14,Crossroads,15392
665,35,1986-03-14,Gung Ho,13698
666,36,1986-03-21,GoBots: Battle of the Rock Lords,69861
667,37,1986-03-21,Just Between Friends,81824
668,39,1986-03-21,Rad,13841
669,40,1986-03-26,The Money Pit,10466
670,41,1986-03-28,Lucas,13346
671,0,1986-04-11,Band of the Hand,33762
672,1,1986-04-11,Critters,3980
673,5,1986-04-18,At Close Range,13715
674,7,1986-04-18,Murphy's Law,33055
675,9,1986-04-25,8 Million Ways to Die,20858
676,12,1986-05-02,Blue City,83078
677,13,1986-05-02,"Jo Jo Dancer, Your Life Is Calling",63510
678,14,1986-05-02,"No Retreat, No Surrender",12721
679,15,1986-05-02,Saving Grace,102066
680,16,1986-05-09,Dangerously Close,71841
681,17,1986-05-09,Fire with Fire,85654
682,19,1986-05-09,Short Circuit,2605
683,22,1986-05-16,Top Gun,744
684,23,1986-05-21,Crawlspace,56705
685,25,1986-05-23,Poltergeist II: The Other Side,11133
686,26,1986-05-30,Big Trouble,78041
687,27,1986-05-30,A Great Wall,216472
688,28,1986-06-06,Invaders from Mars,31909
689,29,1986-06-06,My Little Pony: The Movie,25400
690,30,1986-06-06,Raw Deal,2099
691,31,1986-06-06,SpaceCamp,13766
692,32,1986-06-11,Ferris Bueller's Day Off,9377
693,33,1986-06-13,Back to School,15596
694,34,1986-06-13,Belizaire the Cajun,274253
695,35,1986-06-13,The Manhattan Project,30194
696,36,1986-06-13,Mona Lisa,10002
697,37,1986-06-13,Never Too Young to Die,27408
698,38,1986-06-18,Legal Eagles,9930
699,40,1986-06-27,American Anthem,45930
700,41,1986-06-27,Labyrinth,13597
701,42,1986-06-27,Running Scared,15698
702,0,1986-07-02,About Last Night,18169
703,2,1986-07-02,The Great Mouse Detective,9994
704,4,1986-07-02,Under the Cherry Moon,33345
705,6,1986-07-11,Club Paradise,26555
706,7,1986-07-11,Miracles,169541
707,8,1986-07-18,Aliens,679
708,9,1986-07-18,Vamp,34223
709,11,1986-07-25,Haunted Honeymoon,24103
710,12,1986-07-25,Heartburn,13818
711,13,1986-07-25,Maximum Overdrive,9980
712,14,1986-07-25,Out of Bounds,46743
713,15,1986-07-25,The Patriot,109114
714,16,1986-07-25,Robotech: The Movie,23504
715,19,1986-08-01,Choke Canyon,91221
716,21,1986-08-01,Friday the 13th Part VI: Jason Lives,10225
717,22,1986-08-01,Good to Go,220104
718,23,1986-08-01,Howard the Duck,10658
719,24,1986-08-08,A Fine Mess,48609
720,25,1986-08-08,One Crazy Summer,18282
721,26,1986-08-08,She's Gotta Have It,27995
722,27,1986-08-08,The Transformers: The Movie,1857
723,28,1986-08-15,Armed and Dangerous,2620
724,29,1986-08-15,The Fly,9426
725,31,1986-08-22,Extremities,44326
726,34,1986-08-22,The Texas Chainsaw Massacre 2,16337
727,37,1986-09-13,Avenging Force,52657
728,38,1986-09-19,Blue Velvet,793
729,39,1986-09-19,The Men's Club,93263
730,40,1986-09-19,Where the River Runs Black,26046
731,41,1986-09-20,Down by Law,1554
732,42,1986-09-24,The Name of the Rose,192
733,44,1986-09-26,Crocodile Dundee,9671
734,2,1986-10-03,Tough Guys,11038
735,4,1986-10-10,Deadly Friend,33278
736,6,1986-10-10,Peggy Sue Got Married,10013
737,7,1986-10-10,That's Life!,52961
738,8,1986-10-10,True Stories,24798
739,9,1986-10-24,Soul Man,12278
740,10,1986-10-24,Trick or Treat,25438
741,11,1986-11-07,52 Pick-Up,18588
742,12,1986-11-07,Modern Girls,38916
743,14,1986-11-07,Something Wild,11300
744,15,1986-11-07,Tai-Pan,29584
745,16,1986-11-08,Quiet Cool,80611
746,18,1986-11-14,Every Time We Say Goodbye,35866
747,19,1986-11-14,Hoosiers,5693
748,21,1986-11-21,An American Tail,4978
749,23,1986-11-21,Firewalker,12715
750,25,1986-11-21,The Wraith,10017
751,26,1986-11-26,The Mosquito Coast,11120
752,27,1986-11-26,Nutcracker: The Motion Picture,71316
753,28,1986-11-26,Solarbabies,36677
754,29,1986-11-26,Star Trek IV: The Voyage Home,168
755,31,1986-12-05,Heartbreak Ridge,10015
756,32,1986-12-12,Crimes of the Heart,48259
757,33,1986-12-12,The Golden Child,10136
758,35,1986-12-12,Three Amigos,8388
759,38,1986-12-19,Little Shop of Horrors,10776
760,39,1986-12-19,No Mercy,26789
761,40,1986-12-19,Platoon,792
762,42,1986-12-25,The Morning After,31924
763,44,1986-12-31,Wisdom,41090
764,45,1986-12-31,Witchboard,17994
765,0,1987-01-09,Assassination,48686
766,1,1987-01-09,The Kindred,48660
767,2,1987-01-11,J. Edgar Hoover,431090
768,3,1987-01-16,The Bedroom Window,39074
769,4,1987-01-16,Critical Condition,31563
770,5,1987-01-16,Wanted: Dead or Alive,23599
771,7,1987-01-23,The Stepfather,25155
772,9,1987-01-30,Outrageous Fortune,20242
773,10,1987-01-30,Radio Days,30890
774,11,1987-02-06,Black Widow,19345
775,12,1987-02-06,Dead of Winter,70199
776,13,1987-02-06,From the Hip,24081
777,14,1987-02-06,Light of Day,2115
778,15,1987-02-13,84 Charing Cross Road,15677
779,16,1987-02-13,Mannequin,10019
780,17,1987-02-13,Over the Top,1825
781,18,1987-02-20,Death Before Dishonor,62185
782,20,1987-02-27,A Nightmare on Elm Street 3: Dream Warriors,10072
783,21,1987-02-27,Number One with a Bullet,169832
784,22,1987-02-27,Some Kind of Wonderful,15143
785,23,1987-02-28,The Quick and the Dead,26939
786,24,1987-03-06,Angel Heart,635
787,25,1987-03-06,Lethal Weapon,941
788,26,1987-03-13,Evil Dead II,765
789,29,1987-03-20,Burglar,38921
790,30,1987-03-20,Hollywood Shuffle,34101
791,31,1987-03-20,Street Smart,60631
792,32,1987-03-27,Blind Date,918
793,3,1987-04-10,The Secret of My Success,10021
794,4,1987-04-10,Three for the Road,116064
795,5,1987-04-17,Project X,18410
796,7,1987-04-17,Wild Thing,85798
797,8,1987-04-19,The Last Innocent Man,291308
798,10,1987-04-24,Extreme Prejudice,20287
799,11,1987-04-24,My Demon Lover,51521
800,12,1987-05-01,The Allnighter,37818
801,13,1987-05-01,American Ninja 2: The Confrontation,25678
802,14,1987-05-01,Creepshow 2,16288
803,15,1987-05-01,Malone,27342
804,17,1987-05-08,Hot Pursuit,14464
805,21,1987-05-15,Ishtar,12704
806,23,1987-05-16,Conspiracy: The Trial of the Chicago 8,257600
807,25,1987-05-22,Amazing Grace and Chuck,74340
808,26,1987-05-22,The Chipmunk Adventure,21793
809,27,1987-05-22,Ernest Goes to Camp,18935
810,28,1987-05-23,Long Gone,88231
811,29,1987-06-05,Cyclone,81573
812,30,1987-06-05,Harry and the Hendersons,8989
813,33,1987-06-12,Million Dollar Mystery,84499
814,34,1987-06-12,Predator,106
815,35,1987-06-12,The Witches of Eastwick,6069
816,37,1987-06-19,Roxanne,11584
817,40,1987-06-26,Straight to Hell,9698
818,4,1987-07-10,Revenge of the Nerds II: Nerds in Paradise,16889
819,5,1987-07-10,White Water Summer,19209
820,6,1987-07-17,Jaws: The Revenge,580
821,7,1987-07-17,Nowhere to Hide,91128
822,9,1987-07-17,RoboCop,5548
823,11,1987-07-24,La Bamba,16620
824,13,1987-07-24,Superman IV: The Quest for Peace,11411
825,14,1987-07-24,Wish You Were Here,46976
826,16,1987-07-31,The Lost Boys,1547
827,19,1987-08-05,Stakeout,10859
828,20,1987-08-07,Back to the Beach,26477
829,21,1987-08-07,The Care Bears Adventure in Wonderland,33838
830,22,1987-08-07,Masters of the Universe,11649
831,23,1987-08-07,Nadine,61178
832,24,1987-08-07,Who's That Girl,26827
833,25,1987-08-14,Can't Buy Me Love,12919
834,26,1987-08-14,Disorderlies,24826
835,27,1987-08-14,Lionheart,78028
836,28,1987-08-14,The Monster Squad,13509
837,29,1987-08-14,No Way Out,10083
838,30,1987-08-14,North Shore,22915
839,31,1987-08-21,Born in East L.A.,19324
840,32,1987-08-21,Dirty Dancing,88
841,37,1987-08-28,Matewan,24276
842,38,1987-08-28,The Rosary Murders,126954
843,39,1987-09-11,The Curse,74747
844,40,1987-09-16,In the Mood,88448
845,41,1987-09-18,Amazon Women on the Moon,5709
846,42,1987-09-18,Fatal Attraction,10998
847,44,1987-09-18,Maurice,26371
848,45,1987-09-18,Orphans,31645
849,46,1987-09-18,The Pick-up Artist,17258
850,47,1987-09-18,The Principal,10081
851,48,1987-09-20,Mandela,265876
852,49,1987-09-25,Best Seller,4639
853,50,1987-09-25,The Big Town,67307
854,51,1987-09-25,Real Men,44801
855,1,1987-10-02,Big Shots,57240
856,2,1987-10-02,Like Father Like Son,36914
857,3,1987-10-02,Near Dark,11879
858,4,1987-10-02,Slam Dance,78691
859,5,1987-10-09,Chuck Berry: Hail! Hail! Rock 'n' Roll,42003
860,7,1987-10-09,Someone to Watch Over Me,31650
861,8,1987-10-09,Surrender,123392
862,9,1987-10-09,Three O'Clock High,13339
863,12,1987-10-16,Hello Mary Lou: Prom Night II,39929
864,14,1987-10-16,Slumber Party Massacre II,27764
865,15,1987-10-16,Weeds,96333
866,17,1987-10-18,Scooby-Doo Meets the Boo Brothers,24787
867,18,1987-10-23,The Glass Menagerie,52780
868,19,1987-10-23,No Man's Land,34379
869,20,1987-10-23,Prince of Darkness,8852
870,22,1987-10-23,Suspect,12623
871,24,1987-10-30,Fatal Beauty,35463
872,25,1987-10-30,The Hidden,12476
873,26,1987-10-31,"The Man Who Broke 1,000 Chains",425479
874,27,1987-11-06,Cry Freedom,12506
875,29,1987-11-06,Hello Again,35151
876,30,1987-11-06,Hiding Out,26156
877,31,1987-11-06,Less than Zero,13703
878,32,1987-11-06,Made in Heaven,42010
879,33,1987-11-06,Russkies,27738
880,34,1987-11-06,Steel Dawn,27786
881,35,1987-11-11,Siesta,42014
882,37,1987-11-13,The Running Man,865
883,38,1987-11-15,The Jetsons Meet the Flintstones,36868
884,39,1987-11-15,Laguna Heat,340446
885,41,1987-11-20,Date with an Angel,28370
886,42,1987-11-20,Flowers in the Attic,15658
887,44,1987-11-20,Nuts,40634
888,45,1987-11-20,Sign o' the Times,38178
889,46,1987-11-20,Teen Wolf Too,15582
890,47,1987-11-25,Housekeeping,65501
891,49,1987-11-27,Three Men and a Baby,12154
892,50,1987-12-04,The Trouble with Spies,119383
893,51,1987-12-04,Walker,28448
894,52,1987-12-11,Cold Steel,31700
895,53,1987-12-11,Throw Momma from the Train,11896
896,55,1987-12-18,*batteries not included,11548
897,58,1987-12-18,Ironweed,40962
898,59,1987-12-18,Leonard Part 6,24828
899,62,1987-12-18,September,22477
900,63,1987-12-23,The Lonely Passion of Judith Hearne,35841
901,1,1988-01-15,The Couch Trip,23752
902,2,1988-01-15,For Keeps,26355
903,3,1988-01-22,The Telephone,91445
904,4,1988-01-22,Braddock: Missing in Action III,27352
905,6,1988-02-05,The Serpent and the Rainbow,11503
906,7,1988-02-05,She's Having a Baby,12714
907,8,1988-02-05,The Unbearable Lightness of Being,10644
908,9,1988-02-12,Action Jackson,10117
909,10,1988-02-12,Satisfaction,17126
910,11,1988-02-12,School Daze,36739
911,12,1988-02-12,Shoot to Kill,9717
912,14,1988-02-20,Baja Oklahoma,288118
913,15,1988-02-26,Alien from L.A.,31397
914,16,1988-02-26,Bloodsport,11690
915,18,1988-02-26,Hairspray,11054
916,20,1988-03-04,And God Created Woman,61651
917,22,1988-03-04,Moving,29739
918,24,1988-03-04,Pulse,32033
919,26,1988-03-11,Masquerade,41963
920,27,1988-03-11,Off Limits,38617
921,28,1988-03-11,Stand and Deliver,29154
922,30,1988-03-18,D.O.A.,9748
923,32,1988-03-18,The Milagro Beanfield War,13482
924,34,1988-03-18,Pound Puppies and the Legend of Big Paw,67761
925,35,1988-03-18,Stars and Bars,129628
926,36,1988-03-20,Top Cat and the Beverly Hills Cats,264364
927,37,1988-03-25,Biloxi Blues,19382
928,39,1988-03-25,A New Life,123615
929,40,1988-03-26,The Tracker,67933
930,41,1988-03-30,Beetlejuice,4011
931,0,1988-04-01,"Bright Lights, Big City",17170
932,1,1988-04-01,The Seventh Sign,11082
933,2,1988-04-08,18 Again!,38965
934,3,1988-04-08,Above the Law,9395
935,4,1988-04-08,Bad Dreams,59797
936,5,1988-04-15,Appointment with Death,4281
937,6,1988-04-15,Brain Damage,27814
938,7,1988-04-15,Colors,10126
939,8,1988-04-15,The Moderns,41971
940,9,1988-04-15,Plain Clothes,55728
941,11,1988-04-22,The Blue Iguana,164647
942,12,1988-04-22,Casual Sex?,34604
943,13,1988-04-22,Lady in White,49365
944,14,1988-04-22,Permanent Record,51321
945,15,1988-04-22,Return of the Killer Tomatoes,15482
946,16,1988-04-22,A Time of Destiny,244039
947,18,1988-04-22,The Unholy,86680
948,20,1988-04-29,Critters 2: The Main Course,10127
949,21,1988-04-29,Da,123605
950,22,1988-04-29,Powaqqatsi,24348
951,23,1988-04-29,Sunset,38560
952,25,1988-05-06,Dead Heat,40095
953,26,1988-05-06,Jack's Back,41959
954,27,1988-05-06,Judgment in Berlin,68752
955,29,1988-05-06,Shakedown,38558
956,31,1988-05-13,Friday the 13th Part VII: The New Blood,10281
957,32,1988-05-13,Maniac Cop,14240
958,33,1988-05-13,The Nest,87710
959,37,1988-05-20,Call Me,41950
960,39,1988-05-20,Willow,847
961,42,1988-05-27,Killer Klowns from Outer Space,16296
962,44,1988-06-03,Big,2280
963,45,1988-06-03,Funny Farm,14170
964,46,1988-06-10,Big Business,12710
965,47,1988-06-10,Poltergeist III,10306
966,48,1988-06-10,The Presidio,11851
967,50,1988-06-15,Bull Durham,287
968,51,1988-06-17,The Decline of Western Civilization Part II: The Metal Years,36724
969,52,1988-06-17,The Great Outdoors,2617
970,53,1988-06-17,Red Heat,9604
971,54,1988-06-17,Waxwork,29095
972,55,1988-06-17,A World Apart,41949
973,57,1988-06-24,A Handful of Dust,46021
974,58,1988-06-29,Coming to America,9602
975,0,1988-07-06,License to Drive,13704
976,1,1988-07-06,Short Circuit 2,11966
977,2,1988-07-08,Arthur 2: On the Rocks,26044
978,4,1988-07-08,Phantasm II,15158
979,5,1988-07-13,The Dead Pool,10651
980,7,1988-07-15,Die Hard,562
981,8,1988-07-15,A Fish Called Wanda,623
982,9,1988-07-20,Midnight Run,9013
983,10,1988-07-22,Big Top Pee-wee,30502
984,11,1988-07-22,Caddyshack II,18509
985,12,1988-07-22,Mr. North,77233
986,13,1988-07-29,Cocktail,7520
987,14,1988-07-29,Monkey Shines,29787
988,16,1988-08-05,The Blob,9599
989,17,1988-08-05,The Rescue,41368
990,18,1988-08-05,Vibes,21185
991,19,1988-08-10,Clean and Sober,14441
992,21,1988-08-12,Mac and Me,20196
993,22,1988-08-12,Tucker: The Man and His Dream,28176
994,25,1988-08-19,Married to the Mob,2321
995,26,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,10131
996,29,1988-08-26,Betrayed,31618
997,30,1988-08-26,Hero and the Terror,38950
998,31,1988-08-26,Hot to Trot,30690
999,32,1988-08-26,Stealing Home,32331
1000,33,1988-09-02,The Deceivers,41968
1001,34,1988-09-02,Eight Men Out,13554
1002,35,1988-09-02,Rocket Gibraltar,58434
1003,36,1988-09-09,Moon over Parador,34014
1004,37,1988-09-09,Running on Empty,18197
1005,39,1988-09-15,War Party,176017
1006,41,1988-09-16,Doin' Time on Planet Earth,251377
1007,42,1988-09-16,Messenger of Death,26172
1008,43,1988-09-16,Miles from Home,50020
1009,47,1988-09-23,Dead Ringers,9540
1010,48,1988-09-23,Gorillas in the Mist,10130
1011,49,1988-09-23,Kansas,77670
1012,50,1988-09-23,Patty Hearst,70202
1013,51,1988-09-23,Spellbinder,36778
1014,52,1988-09-23,Sweet Hearts Dance,50203
1015,54,1988-09-24,Daffy Duck's Quackbusters,23521
1016,56,1988-09-30,Elvira: Mistress of the Dark,5680
1017,57,1988-09-30,Heartbreak Hotel,38615
1018,0,1988-10-07,Alien Nation,10128
1019,1,1988-10-07,Clara's Heart,73079
1020,4,1988-10-07,Punchline,40820
1021,5,1988-10-14,The Accused,10868
1022,6,1988-10-14,The Kiss,57744
1023,8,1988-10-14,Madame Sousatzka,118098
1024,9,1988-10-14,Night of the Demons,24924
1025,11,1988-10-16,Scooby-Doo and the Ghoul School,13350
1026,12,1988-10-17,Lip Service,575216
1027,14,1988-10-21,Halloween 4: The Return of Michael Myers,11357
1028,17,1988-10-21,Tapeheads,25447
1029,18,1988-10-21,Things Change,52770
1030,20,1988-10-28,Feds,25884
1031,21,1988-10-29,Moonwalker,13192
1032,22,1988-11-04,Everybody's All-American,34053
1033,23,1988-11-04,The Good Mother,104301
1034,25,1988-11-04,They Live,8337
1035,26,1988-11-09,Child's Play,10585
1036,28,1988-11-11,Distant Thunder,220690
1037,29,1988-11-11,Ernest Saves Christmas,26386
1038,31,1988-11-11,Iron Eagle II,11955
1039,32,1988-11-11,Spike of Bensonhurst,123620
1040,34,1988-11-13,Scooby-Doo and the Reluctant Werewolf,37211
1041,36,1988-11-18,The Chocolate War,32086
1042,37,1988-11-18,Fresh Horses,38982
1043,38,1988-11-18,High Spirits,21362
1044,39,1988-11-18,The Land Before Time,12144
1045,40,1988-11-18,Last Rites,95152
1046,42,1988-11-18,Oliver & Company,12233
1047,46,1988-11-23,Full Moon in Blue Water,40555
1048,50,1988-12-02,Dakota,384185
1049,51,1988-12-02,The Naked Gun: From the Files of Police Squad!,37136
1050,52,1988-12-02,Tequila Sunrise,10396
1051,53,1988-12-02,Watchers,33172
1052,55,1988-12-09,My Stepmother Is an Alien,12120
1053,57,1988-12-12,The Christmas Wife,108018
1054,58,1988-12-14,Dirty Rotten Scoundrels,10141
1055,60,1988-12-14,Torch Song Trilogy,8463
1056,64,1988-12-18,Dead Solid Perfect,13693
1057,65,1988-12-21,Beaches,15592
1058,66,1988-12-21,Talk Radio,10132
1059,68,1988-12-23,The Accidental Tourist,31052
1060,69,1988-12-23,The Boost,94440
1061,71,1988-12-23,Hellbound: Hellraiser II,9064
1062,1,1989-01-13,DeepStar Six,11607
1063,2,1989-01-13,The Experts,55699
1064,3,1989-01-13,Gleaming the Cube,1380
1065,4,1989-01-13,The January Man,32059
1066,5,1989-01-27,Cohen and Tate,32079
1067,6,1989-01-27,Parents,27607
1068,7,1989-01-27,Physical Evidence,41938
1069,8,1989-01-27,Three Fugitives,31608
1070,9,1989-02-03,Her Alibi,17819
1071,10,1989-02-03,Kinjite: Forbidden Subjects,59201
1072,11,1989-02-03,Who's Harry Crumb?,11718
1073,12,1989-02-03,Wicked Stepmother,35826
1074,13,1989-02-10,Cousins,31674
1075,14,1989-02-10,The Fly II,10344
1076,17,1989-02-17,Bill & Ted's Excellent Adventure,1648
1077,18,1989-02-17,The 'Burbs,11974
1078,19,1989-02-17,The Mighty Quinn,31004
1079,20,1989-02-17,True Believer,31863
1080,21,1989-02-24,American Ninja 3: Blood Hunt,25682
1081,22,1989-02-24,"Bert Rigby, You're a Fool",119822
1082,23,1989-02-24,Powwow Highway,63587
1083,25,1989-03-03,Hit List,89526
1084,26,1989-03-03,Dream a Little Dream,15142
1085,27,1989-03-03,Farewell to the King,20713
1086,28,1989-03-03,Lean on Me,14621
1087,29,1989-03-03,Skin Deep,12478
1088,31,1989-03-10,Chances Are,3064
1089,32,1989-03-10,Jacknife,39787
1090,33,1989-03-10,New York Stories,9686
1091,35,1989-03-12,Dead Man Out,281288
1092,36,1989-03-17,Fletch Lives,14628
1093,37,1989-03-17,Leviathan,14372
1094,38,1989-03-17,Rooftops,115386
1095,41,1989-03-24,Dead Bang,4925
1096,43,1989-03-31,Heathers,2640
1097,0,1989-04-07,Cyborg,10134
1098,1,1989-04-07,Dead Calm,10493
1099,2,1989-04-07,The Dream Team,14550
1100,4,1989-04-14,Disorganized Crime,30352
1101,5,1989-04-14,Say Anything...,2028
1102,6,1989-04-14,She's Out of Control,47045
1103,7,1989-04-14,Winter People,108969
1104,8,1989-04-20,Kickboxer,10222
1105,9,1989-04-21,Checking Out,54501
1106,10,1989-04-21,Field of Dreams,2323
1107,11,1989-04-21,Pet Sematary,8913
1108,14,1989-04-21,Speed Zone,12236
1109,17,1989-04-28,Criminal Law,41952
1110,18,1989-04-28,The Horror Show,38084
1111,19,1989-04-28,K-9,10345
1112,20,1989-04-28,Loverboy,17362
1113,21,1989-04-28,Miss Firecracker,39197
1114,23,1989-05-05,How to Get Ahead in Advertising,14776
1115,24,1989-05-05,Listen to Me,86408
1116,25,1989-05-05,Lost Angels,43990
1117,28,1989-05-12,The Rachel Papers,41944
1118,29,1989-05-12,"See No Evil, Hear No Evil",11185
1119,30,1989-05-19,Cold Feet,88658
1120,33,1989-05-19,How I Got into College,27307
1121,35,1989-05-19,Road House,10135
1122,36,1989-05-24,Indiana Jones and the Last Crusade,89
1123,37,1989-05-26,Pink Cadillac,20006
1124,38,1989-05-28,Third Degree Burn,112478
1125,39,1989-06-02,Dead Poets Society,207
1126,40,1989-06-02,No Holds Barred,39002
1127,41,1989-06-02,Renegades,20307
1128,44,1989-06-09,Star Trek V: The Final Frontier,172
1129,45,1989-06-16,Ghostbusters II,2978
1130,47,1989-06-23,"Honey, I Shrunk the Kids",9354
1131,48,1989-06-25,Traveling Man,419563
1132,50,1989-06-30,Great Balls of Fire!,11465
1133,0,1989-07-05,Weekend at Bernie's,8491
1134,1,1989-07-07,Lethal Weapon 2,942
1135,5,1989-07-21,UHF,11959
1136,6,1989-07-21,When Harry Met Sally...,639
1137,7,1989-07-28,Babar: The Movie,35927
1138,8,1989-07-28,Friday the 13th Part VIII: Jason Takes Manhattan,10283
1139,9,1989-07-28,Turner & Hooch,6951
1140,12,1989-08-04,Lock Up,9972
1141,14,1989-08-09,The Abyss,2756
1142,15,1989-08-11,A Nightmare on Elm Street 5: The Dream Child,10160
1143,16,1989-08-16,Rude Awakening,24254
1144,17,1989-08-16,Uncle Buck,2616
1145,18,1989-08-18,Blood Red,135643
1146,19,1989-08-18,Casualties of War,10142
1147,20,1989-08-18,Cheetah,65157
1148,21,1989-08-18,A Chorus of Disapproval,114266
1149,23,1989-08-18,Eddie and the Cruisers II: Eddie Lives!,25005
1150,25,1989-08-20,Tailspin: Behind the Korean Airliner Tragedy,110441
1151,26,1989-08-25,Heart of Dixie,73249
1152,27,1989-08-25,Little Monsters,15138
1153,29,1989-08-25,Wired,78151
1154,30,1989-08-30,Shirley Valentine,18683
1155,32,1989-09-15,Sea of Love,12150
1156,33,1989-09-15,True Love,111605
1157,34,1989-09-16,The Heist,54535
1158,36,1989-09-22,Black Rain,4105
1159,39,1989-09-22,Heavy Petting,41934
1160,40,1989-09-22,Penn & Teller Get Killed,37146
1161,44,1989-09-29,Welcome Home,56346
1162,0,1989-10-06,An Innocent Man,29185
1163,2,1989-10-12,Puppet Master,26953
1164,3,1989-10-13,Breaking In,69828
1165,4,1989-10-13,Crimes and Misdemeanors,11562
1166,5,1989-10-13,The Fabulous Baker Boys,10875
1167,9,1989-10-20,Drugstore Cowboy,476
1168,10,1989-10-20,Fat Man and Little Boy,27461
1169,11,1989-10-20,Gross Anatomy,17190
1170,12,1989-10-20,Next of Kin,27418
1171,15,1989-10-27,Immediate Family,59585
1172,16,1989-10-27,Dad,21291
1173,18,1989-10-27,Worth Winning,32330
1174,19,1989-10-28,Perfect Witness,219986
1175,20,1989-11-03,Bloodhounds of Broadway,72096
1176,21,1989-11-03,Dealers,55036
1177,24,1989-11-03,Second Sight,55492
1178,25,1989-11-03,Stepfather II,30666
1179,27,1989-11-10,Best of the Best,238751
1180,28,1989-11-10,Communion,28774
1181,31,1989-11-15,Steel Magnolias,10860
1182,32,1989-11-17,All Dogs Go to Heaven,11497
1183,33,1989-11-17,Harlem Nights,9085
1184,34,1989-11-17,The Little Mermaid,10144
1185,36,1989-11-17,Prancer,24951
1186,37,1989-11-17,Valmont,37606
1187,38,1989-11-22,Back to the Future Part II,165
1188,39,1989-11-25,"Red King, White Knight",269729
1189,41,1989-12-08,She-Devil,11157
1190,42,1989-12-08,Triumph of the Spirit,56179
1191,43,1989-12-08,The War of the Roses,249
1192,44,1989-12-13,"Enemies, A Love Story",116014
1193,46,1989-12-15,Blaze,22711
1194,49,1989-12-15,Glory,9665
1195,51,1989-12-15,The Wizard,183
1196,52,1989-12-16,Age-Old Friends,265674
1197,53,1989-12-20,Born on the Fourth of July,2604
1198,56,1989-12-22,Always,11352
1199,57,1989-12-22,Music Box,2263
1200,58,1989-12-22,Tango & Cash,9618
